"Date","Steps","Calories","HR_Lowest","HR_Highest","HR_Average","Total_Miles_Moved","Active_Hours","Floors_Climbed","UV_Exposure_Minutes","Total_Seconds_All_Activities","Total_Calories_All_Activities","Sleep_Events","Sleep_Total_Calories","Total_Seconds_Slept","Run_Events","Run_Total_Seconds","Total_Miles_Run","Run_Total_Calories","Bike_Events","Bike_Total_Seconds","Total_Miles_Biked","Bike_Total_Calories","Walk_Events","Walk_Total_Seconds","Total_Miles_Walked","Walk_Total_Calories","Exercise_Events","Exercise_Total_Seconds","Exercise_Total_Calories","Guided_Workout_Events","Guided_Workout_Total_Seconds","Guided_Workout_Total_Calories","Golf_Events","Golf_Total_Seconds","Total_Miles_Golfed","Golf_Total_Calories"
"2016-05-28","16220","2592","41","105","65","8.53229638908773","0","50","17","0","0","1","605","21637","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-05-29","12740","2655","44","112","69","6.60664220949654","1","7","87","0","0","1","421","15607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-05-30","1484","2300","46","95","63","0.776900401654339","0","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-05-31","5920","2386","37","106","59","3.11838861051459","0","9","0","0","0","1","538","18284","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-01","6298","2409","38","127","61","3.2953302712161","0","9","4","0","0","1","499","18576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-02","11146","2471","37","89","61","5.8693728624831","0","20","4","0","0","1","575","20229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-03","3270","2361","40","120","62","1.71478565179353","0","4","3","0","0","1","662","22651","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-04","3970","2391","37","94","60","2.1444514038018","0","9","0","0","0","1","908","32043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-05","8458","2318","42","97","66","4.38566272965879","0","7","7","0","0","1","302","8662","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-06","9732","2409","42","90","61","5.12091883400939","0","4","6","0","0","1","560","18972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-07","2140","2154","44","90","63","1.11193132108486","0","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-08","4790","2440","37","107","63","2.51159478644715","0","14","9","0","0","1","500","16992","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-09","3200","2276","39","92","60","1.67503032291418","0","1","7","0","0","1","617","20649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-10","3906","2435","38","112","62","2.03436928338503","0","2","0","0","0","1","881","14014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-11","6422","2464","39","114","64","3.32341624910523","0","4","4","0","0","1","643","23765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-12","10708","2622","51","112","70","5.80897558259763","0","8","8","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-13","4102","2439","43","120","64","2.17003946949813","0","4","10","0","0","1","501","17371","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-14","3794","2396","38","105","62","1.9695105583393","0","8","0","0","0","1","591","18906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-15","5702","2427","40","132","64","3.01248210450966","0","10","4","0","0","1","564","20281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-16","7704","2413","46","166","71","4.22763560804899","1","2","47","0","0","1","318","11952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-17","4898","2487","43","94","63","2.54185556350911","0","2","7","0","0","1","507","17664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-18","2470","2385","41","111","62","1.28924580450171","0","5","10","0","0","1","709","24846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-19","3042","2363","39","91","60","1.59140618786288","0","1","2","0","0","1","917","32383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-20","3888","2391","39","81","61","2.06927791696492","0","3","2","0","0","1","549","18551","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-21","5586","2464","40","102","66","2.94595810466873","0","11","8","0","0","1","528","19292","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-22","2982","2234","43","97","61","1.60216833691243","0","7","0","0","0","1","527","19587","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-23","13250","2570","39","100","66","7.12261642010658","1","29","45","0","0","2","1337","48296","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-24","3122","2411","43","97","65","1.62774397518492","0","2","12","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-06-25","14878","2557","40","116","66","7.82634415016305","0","61","57","0","0","1","656","23935","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-26","11372","2495","51","124","69","6.26767179670723","1","3","9","0","0","1","523","18781","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-27","12214","2610","45","128","65","6.33041785969936","0","9","0","0","0","1","472","16539","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-28","12050","2458","45","93","63","6.40299401495268","0","4","0","0","0","1","370","11816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-29","8530","2291","49","85","64","4.52315974707707","0","19","2","0","0","2","1162","42359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-06-30","3212","2369","44","109","61","1.66974866778016","0","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-01","4462","2454","44","115","64","2.33336067366579","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-02","14802","2490","36","105","62","7.8773214427742","0","5","1","0","0","1","692","24926","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-03","6368","2450","49","88","65","3.27970899944325","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-04","5216","2395","48","90","66","2.68827547124791","0","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-05","7638","2427","37","102","63","3.99801409766961","0","7","1","0","0","1","474","17080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-06","7984","2450","41","103","61","4.14401147299769","0","9","0","0","0","1","403","14795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-07","2724","2236","42","85","61","1.40273303905194","0","3","0","0","0","1","504","17439","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-08","5230","2424","38","107","64","2.75231398631989","0","7","9","0","0","1","622","22676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-09","4108","2375","40","107","60","2.14897498608129","0","3","4","0","0","2","906","32060","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-10","12726","2411","44","101","67","6.90322267955142","1","2","32","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-11","5706","2387","45","96","64","2.99369183965641","0","7","7","0","0","1","392","14171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-12","5216","2189","40","144","62","2.7236812017816","0","2","4","0","0","1","527","17378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-13","3932","2458","43","91","63","2.0893233516265","0","11","0","0","0","1","521","18178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-14","5972","2457","43","85","64","3.10248150799332","0","8","11","0","0","1","567","20370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-15","4584","2443","33","103","63","2.40064274636125","0","10","6","0","0","1","600","20884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-16","92","2395","43","93","58","0.0481811222460829","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-17","0","2500","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-18","2124","2513","54","94","70","1.136574902569","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-07-19","4212","2415","44","111","63","2.27221774834964","0","12","7","0","0","1","486","15343","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-20","10506","2508","43","105","64","5.63178537341923","0","17","0","0","0","1","575","21298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-21","5630","2461","41","102","63","3.01991370396882","0","8","3","0","0","1","549","20489","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-22","7534","2505","48","105","65","4.02843643124155","0","6","0","0","0","1","830","28938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-23","17280","3319","39","178","91","9.47148651873061","1","144","32","3844","916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3844","916","0","0","0","0","0","0","0"
"2016-07-24","6960","2498","50","160","68","9.7061908454625","0","79","13","0","0","1","652","21450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-25","4462","2470","42","138","64","2.40996331424481","0","68","2","0","0","1","478","16029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-26","11590","2566","43","133","64","6.3718384633739","0","132","3","0","0","1","538","19108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-27","3002","2405","43","94","61","1.61279378429969","0","20","4","0","0","1","585","19742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-28","7898","2486","42","132","65","11.0476504712479","0","48","3","2","53","1","555","19477","0","0","0","0","1","2","0.000826423685675654","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-29","3922","2423","44","87","64","2.13346556112304","0","60","6","0","0","1","493","18363","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-30","6452","2446","40","92","64","3.50074315994592","0","68","5","0","0","1","764","26748","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-07-31","7800","3118","40","166","83","17.1178442893502","1","161","33","3180","747","1","664","23790","0","0","0","0","1","3180","12.8761656923566","747","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-01","3136","2392","40","120","62","1.72239123518651","0","48","0","0","0","2","770","25764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-02","3578","2447","41","105","63","1.95685944086535","0","75","0","0","0","1","581","19503","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-03","5106","2848","43","175","76","9.93762675972322","1","105","0","1640","396","1","603","18039","0","0","0","0","1","1640","7.16268864829396","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-04","4620","2434","43","107","62","2.51982174103237","0","123","0","0","0","1","472","17014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-05","5230","3369","40","186","87","17.485994293327","1","80","1","3679","1064","1","435","15817","0","0","0","0","1","3679","14.6296441282908","1064","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-06","9228","2562","49","109","66","5.10318490018293","0","159","7","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-07","7570","3362","47","171","90","22.7790950847053","1","135","31","4318","970","2","764","25699","0","0","0","0","1","4318","18.6205497395212","970","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-08","4230","2455","44","95","66","2.31243289191124","0","37","0","0","0","2","632","18854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-09","4394","2467","35","115","63","2.40818619263501","0","65","3","0","0","1","410","14843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-10","4158","2359","39","83","60","2.28906933508311","0","63","0","0","0","1","557","20716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-11","4546","2862","43","179","75","10.5044042790106","1","67","6","1811","444","1","544","19274","0","0","0","0","1","1811","8.02071527280681","444","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-12","3166","2386","41","84","60","1.7424118150004","0","39","0","0","0","1","595","21897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-13","3710","2371","40","116","61","2.02977113656248","0","45","0","0","0","1","761","24712","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-14","7654","2463","38","107","64","4.22994710888412","0","90","0","0","0","1","390","13109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-15","4800","3505","39","173","95","21.2001784578064","1","142","0","4734","1212","1","583","21810","0","0","0","0","1","4734","18.5317806509982","1212","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-16","4384","3639","42","179","105","23.4628146623717","1","98","3","5152","1359","1","534","17887","0","0","0","0","1","5152","20.8648927761871","1359","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-17","4632","3262","45","172","96","14.1615403543307","1","166","2","3872","869","0","0","0","0","0","0","0","1","3872","11.596681629285","869","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-18","3922","2386","44","93","62","2.111456593494","0","133","1","0","0","1","572","20941","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-19","11816","2509","39","95","66","6.44187942416289","0","254","5","0","0","1","509","18365","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-20","3238","3179","48","189","89","14.8629379424163","1","96","15","3311","880","1","658","24077","0","0","0","0","1","3311","13.1191653245049","880","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-21","14210","3196","43","183","82","19.0078814722023","1","241","36","2484","619","1","539","18935","0","0","0","0","1","2484","11.2507518591426","619","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-22","3272","2393","41","87","64","1.79761443171876","0","117","2","0","0","1","475","17225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-23","2456","2357","41","93","63","1.3427334367295","0","67","4","0","0","2","950","33217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-24","3986","2405","41","109","61","2.16079346615764","0","92","0","0","0","1","512","18641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-25","4784","2466","46","120","65","2.62282022985763","0","108","3","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-26","4098","2475","43","133","66","2.24413177046051","0","51","0","0","0","3","1209","42513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-27","3292","2388","43","89","64","1.7566039330311","0","32","11","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-08-28","9190","2383","39","100","65","5.03677274715661","0","211","32","0","0","1","743","28449","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-29","3244","3331","47","182","92","13.7040371729102","1","82","0","3505","971","1","740","27170","0","0","0","0","1","3505","11.9333653960869","971","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-30","942","2306","44","124","63","0.512879782072695","0","38","0","0","0","1","964","34689","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-08-31","6286","3752","43","187","95","23.6963321701265","1","91","42","4910","1389","1","688","24568","0","0","0","0","1","4910","20.2317528135688","1389","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-01","1674","2337","45","112","61","0.913080112145073","0","37","4","0","0","1","945","31244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-02","4914","2479","43","130","63","2.69308488427583","0","95","65","0","0","1","778","24820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-03","1688","3614","45","182","95","19.6264192118031","1","17","0","4962","1391","1","716","26332","0","0","0","0","1","4962","18.7165578024338","1391","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-04","5788","2382","44","97","64","3.19102690288714","0","65","33","0","0","1","612","22378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-05","3690","2321","41","133","63","2.0112542750338","0","55","0","0","0","1","780","27112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-06","3524","3149","45","186","89","11.4809636721546","1","32","6","2263","698","2","639","21841","0","0","0","0","1","2263","9.57057036904478","698","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-07","6592","2428","49","109","66","3.60704734351388","0","71","11","0","0","1","351","13582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-08","4334","2411","47","97","65","2.37433389008192","0","25","1","0","0","1","722","25792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-09","3928","2434","48","123","65","2.14668834009385","0","21","0","0","0","1","673","21540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-10","2200","3044","46","179","95","14.1147821721148","1","17","0","2871","805","1","510","17944","0","0","0","0","1","2871","12.9120623061322","805","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-11","5130","3339","46","178","96","17.5380279169649","1","39","33","3634","1010","1","528","19414","0","0","0","0","1","3634","14.7365013322198","1010","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-12","5026","2486","49","168","66","2.73663057742782","0","11","0","0","0","1","602","20727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-13","3484","2410","42","100","63","1.90958552055993","0","4","2","0","0","1","528","17857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-14","4624","2260","44","101","62","2.53416298814921","0","6","0","0","0","1","579","21029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-15","9998","2457","43","97","63","5.47981040722182","0","52","3","0","0","1","400","14947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-16","3694","2408","41","96","62","2.03448113019963","0","28","0","0","0","1","403","14977","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-17","4364","2494","51","103","69","2.35943340889207","0","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-18","6988","3108","43","183","91","14.2026999821045","1","58","9","2555","735","0","0","0","0","0","0","0","1","2555","10.3605319931599","735","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-19","8570","2478","49","115","65","4.71786019645272","0","55","3","0","0","1","633","22526","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-20","4122","2444","44","116","64","2.2460455937326","0","35","5","0","0","2","1213","44091","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-21","3490","3571","44","190","107","22.2527564026088","2","8","0","4790","1364","0","0","0","0","0","0","0","1","4790","20.3671309552215","1364","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-22","5024","2451","50","124","66","2.77301807444524","0","34","10","0","0","1","550","19740","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-23","4622","2456","44","116","64","2.51178119780482","0","26","2","0","0","1","568","19867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-24","13250","2663","46","148","66","7.58092738407699","1","162","81","0","0","1","852","29979","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-25","892","4178","63","186","134","22.9550674063469","2","9","0","6049","1953","0","0","0","0","0","0","0","1","6049","22.4636000755587","1953","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-26","6414","2451","46","128","65","3.54139326334208","0","18","1","0","0","1","527","18664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-27","3052","2358","46","104","64","1.66713890877277","0","25","0","0","0","2","1426","50445","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-28","3444","2274","36","127","62","1.91299063469339","0","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-09-29","4234","2285","43","120","60","2.31936739441661","0","13","0","0","0","1","592","21211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-09-30","704","3550","42","188","138","22.5063007038893","1","1","5","3285","948","0","0","0","0","0","0","0","1","3285","13.7355531197805","948","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-01","0","2370","46","72","62","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-02","8934","4186","44","186","109","29.781873856677","2","52","0","6338","1891","1","573","19172","0","0","0","0","1","6338","25.0054059293725","1891","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-03","3814","2440","47","106","64","1.97817247275909","0","23","0","0","0","1","674","22765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-04","5650","2445","43","93","63","2.96013779527559","0","39","11","0","0","1","617","18607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-05","3884","2430","43","112","62","1.99573242265171","0","25","4","0","0","1","571","20282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-05","314","2485","62","82","71","0.18248429173626","0","4","0","0","0","1","571","20282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-06","3142","2373","40","96","62","1.62201493279249","0","12","2","0","0","1","594","22462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-07","6886","2422","42","95","62","3.57125636284101","0","33","0","0","0","1","491","18070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-08","6548","2443","39","104","62","3.42586793128132","0","72","68","0","0","1","750","24749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-09","6824","2408","46","116","66","3.53158802592858","0","47","37","0","0","1","716","25820","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-10","6008","2490","46","128","65","3.1789350194862","0","39","3","0","0","2","1487","50477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-11","2562","2259","44","120","62","1.32683876163207","0","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-12","4124","2401","42","89","62","2.13222281873857","0","21","0","0","0","1","513","17649","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-13","12468","2466","44","100","63","6.73489322357433","1","61","0","0","0","1","640","21630","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-14","3588","2422","43","90","62","1.89478445876084","0","30","9","0","0","1","369","12583","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-15","7412","2441","43","134","63","3.85555853813728","0","44","9","0","0","1","626","21235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-16","8398","2517","48","92","67","4.40161954187545","0","101","1","0","0","1","496","16993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-17","3734","3441","47","186","100","1.92144128290782","1","47","5","3834","1163","2","1441","48977","0","0","0","0","1","3834","0","1163","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-18","4842","2482","46","123","64","2.51347132744771","0","57","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2016-10-19","3814","2460","44","105","62","1.98544251570826","0","39","3","0","0","1","594","21187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-20","2536","2324","44","93","60","1.32078660621968","0","30","0","0","0","1","389","14856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-21","4344","2418","43","90","62","2.28037013839179","0","56","4","0","0","1","572","20319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-22","8646","2471","42","102","64","4.51380189692198","0","31","0","0","0","1","660","22320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-23","1874","5450","47","191","130","0.962578541318699","3","19","84","15075","3687","1","575","18665","0","0","0","0","1","15075","0","3687","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-24","2706","2476","44","136","69","1.40109261910443","0","33","3","0","0","2","834","25800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-25","3916","2518","44","123","64","2.05544619422572","0","43","0","0","0","1","579","16930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-26","794","2162","45","81","58","0.414802553089955","0","4","0","0","0","1","445","15636","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-27","5480","2448","41","106","62","2.88050286327845","0","39","0","0","0","1","504","17222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2016-10-28","4822","2404","44","100","62","2.51972232164161","0","43","0","0","0","1","726","26606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
